aX,aY,aZ
1269,85,-351
1269,85,-351
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
979,-37,-205
834,-20,-164
834,-20,-164
834,-20,-164
834,-20,-164
834,-20,-164
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-223,-409,-680
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-276,-347,-800
-255,-266,-792
-255,-266,-792
-255,-266,-792
-255,-266,-792
-255,-266,-792
-255,-266,-792
-255,-266,-792
-255,-266,-792
-182,-189,-698
-182,-189,-698
-182,-189,-698
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
28,-144,-406
381,-83,-160
381,-83,-160
381,-83,-160
381,-83,-160
381,-83,-160
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
723,-18,-162
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1006,-6,-294
1414,-59,-257
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
1910,-82,-246
2047,31,-534
2047,31,-534
2047,31,-534
2047,31,-534
2047,31,-534
2047,31,-534
2047,31,-534
2047,31,-534
2047,186,-686
2047,186,-686
2047,186,-686
2047,186,-686
2047,186,-686
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
2020,133,-414
1519,227,-314
1519,227,-314
1519,227,-314
1519,227,-314
1519,227,-314
1197,31,-446
1197,31,-446
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-268,-325,-686
-245,-318,-505
-245,-318,-505
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
-140,-257,-307
85,-188,-91
85,-188,-91
85,-188,-91
85,-188,-91
85,-188,-91
85,-188,-91
418,-135,41
418,-135,41
418,-135,41
418,-135,41
418,-135,41
418,-135,41
418,-135,41
418,-135,41
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
813,-161,21
1241,-268,-156
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1675,-247,-507
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1975,76,-40
1757,414,332
1757,414,332
1757,414,332
1757,414,332
1757,414,332
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1706,132,-924
1953,85,-361
1953,85,-361
1953,85,-361
1953,85,-361
1953,85,-361
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1951,34,-26
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1891,-139,-452
1886,-55,-337
1592,60,-215
1592,60,-215
1592,60,-215
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
85,-179,-313
290,-150,-282
290,-150,-282
290,-150,-282
290,-150,-282
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
569,-114,-141
1104,-117,-77
1104,-117,-77
1104,-117,-77
1104,-117,-77
1104,-117,-77
1789,-146,-281
1789,-146,-281
1789,-146,-281
1789,-146,-281
1789,-146,-281
1789,-146,-281
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,24,-415
2047,255,-552
2047,255,-552
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1987,227,-633
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1802,170,-672
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1067,108,-313
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1114,-130,-247
1266,-274,-138
1266,-274,-138
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1231,-158,-346
1357,-145,-197
1357,-145,-197
1357,-145,-197
1357,-145,-197
1357,-145,-197
1357,-145,-197
1357,-145,-197
1357,-145,-197
1397,-145,-215
1397,-145,-215
-121,-372,-811
-121,-372,-811
-121,-372,-811
-121,-372,-811
-121,-372,-811
-121,-372,-811
-121,-372,-811
-102,-359,-798
-102,-359,-798
-102,-359,-798
-102,-359,-798
-102,-359,-798
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-65,-348,-708
-30,-344,-621
-30,-344,-621
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
9,-314,-517
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
51,-290,-379
142,-271,-334
142,-271,-334
142,-271,-334
142,-271,-334
142,-271,-334
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
260,-226,-269
478,-150,-158
478,-150,-158
478,-150,-158
478,-150,-158
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
900,-93,27
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1395,-55,157
1844,13,9
1844,13,9
1844,13,9
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,157,-419
2047,295,-775
2047,295,-775
2047,295,-775
2047,295,-775
2047,295,-775
2047,295,-775
2047,295,-775
2035,212,-548
2035,212,-548
2035,212,-548
2035,212,-548
2035,212,-548
1615,224,-445
1243,-71,-532
1243,-71,-532
1243,-71,-532
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1552,-16,-686
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1732,55,-786
1725,103,-760
1725,103,-760
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1525,89,-661
1227,18,-634
1227,18,-634
1227,18,-634
1227,18,-634
1227,18,-634
1227,18,-634
1227,18,-634
1010,-66,-553
1010,-66,-553
1010,-66,-553
1010,-66,-553
1010,-66,-553
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
917,-139,-477
911,-192,-433
911,-192,-433
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
944,-224,-452
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1018,-234,-478
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1191,-194,-575
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1212,-156,-631
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
1119,-95,-682
-331,-401,-659
-331,-401,-659
-331,-401,-659
-331,-401,-659
-179,-338,-560
-179,-338,-560
-179,-338,-560
-179,-338,-560
-179,-338,-560
-179,-338,-560
-179,-338,-560
-179,-338,-560
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
81,-273,-448
365,-224,-370
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
608,-194,-325
774,-179,-325
774,-179,-325
774,-179,-325
774,-179,-325
774,-179,-325
774,-179,-325
774,-179,-325
774,-179,-325
897,-151,-219
897,-151,-219
897,-151,-219
897,-151,-219
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1003,-143,-104
1191,-122,62
1191,-122,62
1191,-122,62
1191,-122,62
1191,-122,62
1191,-122,62
1529,-52,152
1529,-52,152
1529,-52,152
1529,-52,152
1529,-52,152
1529,-52,152
1529,-52,152
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1920,141,-357
1997,205,30
1997,205,30
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1694,135,-625
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1657,-155,-542
1546,-259,-180
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
1303,-70,-402
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-384,-420,-375
-361,-315,-180
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
-42,-156,-52
540,-18,254
540,-18,254
540,-18,254
540,-18,254
540,-18,254
540,-18,254
540,-18,254
540,-18,254
1181,15,520
1181,15,520
1181,15,520
1181,15,520
1181,15,520
1181,15,520
1181,15,520
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
1870,-91,460
2047,-99,241
2047,-99,241
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2047,-11,-71
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2043,165,-288
2026,195,-600
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1884,126,-831
1735,23,-558
1735,23,-558
1735,23,-558
1735,23,-558
1735,23,-558
1735,23,-558
1735,23,-558
1735,23,-558
1429,-10,-363
1429,-10,-363
1429,-10,-363
1429,-10,-363
1429,-10,-363
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1172,20,-281
1003,171,-268
1003,171,-268
-90,-323,-486
-90,-323,-486
-90,-323,-486
-90,-323,-486
-90,-323,-486
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
47,-208,-360
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
262,-128,-344
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
955,-151,-300
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1311,-211,-239
1649,-196,-255
1649,-196,-255
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
1948,-73,-449
2047,88,-593
2047,88,-593
2047,88,-593
2047,88,-593
2047,88,-593
2047,88,-593
2047,88,-593
1796,211,-364
1796,211,-364
1796,211,-364
1796,211,-364
1796,211,-364
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1347,112,-759
1197,-47,-527
1197,-47,-527
1197,-47,-527
1197,-47,-527
1087,-138,-556
1087,-138,-556
1087,-138,-556
1087,-138,-556
1087,-138,-556
1087,-138,-556
1087,-138,-556
1087,-138,-556
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1106,-196,-418
1209,-225,-374
1209,-225,-374
1298,-246,-311
1298,-246,-311
1298,-246,-311
1298,-246,-311
1298,-246,-311
1298,-246,-311
1298,-246,-311
1298,-246,-311
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
-282,-205,-263
81,-88,62
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
589,-16,347
1242,-88,399
1242,-88,399
1242,-88,399
1242,-88,399
1242,-88,399
1242,-88,399
1242,-88,399
1933,-246,205
1933,-246,205
1933,-246,205
1933,-246,205
1933,-246,205
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2047,-187,-395
2042,110,-483
2042,110,-483
2042,110,-483
2042,110,-483
2042,110,-483
2042,110,-483
2040,392,-606
2040,392,-606
2040,392,-606
2040,392,-606
2040,392,-606
2040,392,-606
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1868,209,-1135
1520,33,-719
1520,33,-719
1520,33,-719
1520,33,-719
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1282,-35,-558
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1194,-20,-296
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1278,-85,-30
1366,-160,-63
1366,-160,-63
1366,-160,-63
1366,-160,-63
1366,-160,-63
1366,-160,-63
1366,-160,-63
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-234,-355,-200
-79,-310,111
-79,-310,111
-79,-310,111
-79,-310,111
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
478,-183,493
1256,-78,608
1256,-78,608
1256,-78,608
1256,-78,608
1256,-78,608
1993,-97,357
1993,-97,357
1993,-97,357
1993,-97,357
1993,-97,357
1993,-97,357
1993,-97,357
1993,-97,357
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2047,-79,-213
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
2045,441,-1200
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
1827,223,-796
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
637,-12,-161
532,216,5
532,216,5
532,216,5
532,216,5
532,216,5
532,216,5
532,216,5
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
793,171,81
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1056,-81,122
1092,-274,263
-476,-355,-98
-476,-355,-98
-476,-355,-98
-476,-355,-98
-476,-355,-98
-476,-355,-98
-476,-355,-98
-476,-355,-98
-259,-192,109
-259,-192,109
-259,-192,109
-259,-192,109
-259,-192,109
-259,-192,109
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
255,-22,255
932,114,372
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
1704,70,525
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,-50,256
2047,15,-482
2047,15,-482
2047,15,-482
2047,15,-482
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2039,285,-1103
2045,334,-1164
2045,334,-1164
2045,334,-1164
2045,334,-1164
2045,334,-1164
2045,334,-1164
2045,334,-1164
1805,222,-1137
1805,222,-1137
1805,222,-1137
1805,222,-1137
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
1345,141,-615
942,95,-83
942,95,-83
942,95,-83
942,95,-83
942,95,-83
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
739,42,-26
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
837,8,-20
1085,-42,-26
1085,-42,-26
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-509,-374,-638
-692,-249,-728
-692,-249,-728
-692,-249,-728
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-661,-123,-578
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
-311,-79,-440
27,-79,-379
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
354,-95,-251
689,-58,22
689,-58,22
689,-58,22
689,-58,22
689,-58,22
689,-58,22
1127,-14,357
1127,-14,357
1127,-14,357
1127,-14,357
1127,-14,357
1127,-14,357
1127,-14,357
1127,-14,357
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
1641,21,426
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2047,85,105
2042,138,-231
2042,138,-231
2042,138,-231
2042,138,-231
2042,138,-231
2042,138,-231
2042,138,-231
2042,138,-231
2046,104,-575
2046,104,-575
2046,104,-575
2046,104,-575
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
2027,72,-694
1786,38,-335
-796,-277,-231
-796,-277,-231
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-618,-20,-49
-116,165,137
-116,165,137
-116,165,137
-116,165,137
-116,165,137
-116,165,137
-116,165,137
-116,165,137
-116,165,137
620,212,200
620,212,200
620,212,200
620,212,200
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
1500,85,101
2047,-25,327
2047,-25,327
2047,-25,327
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2047,-164,147
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2038,-159,-353
2037,23,-628
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
2012,266,-985
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1849,241,-917
1403,202,-510
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
982,96,65
773,17,201
773,17,201
773,17,201
711,113,199
711,113,199
711,113,199
711,113,199
711,113,199
711,113,199
711,113,199
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
827,20,-1081
759,50,-1126
759,50,-1126
759,50,-1126
759,50,-1126
759,50,-1126
759,50,-1126
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
778,61,-1150
810,49,-1132
810,49,-1132
810,49,-1132
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
897,43,-1102
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
998,61,-1016
1091,50,-987
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
1074,20,-980
992,-29,-980
992,-29,-980
992,-29,-980
992,-29,-980
992,-29,-980
992,-29,-980
992,-29,-980
907,39,-1042
907,39,-1042
907,39,-1042
907,39,-1042
907,39,-1042
907,39,-1042
907,39,-1042
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
821,-10,-1007
743,-83,-1007
743,-83,-1007
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
683,-101,-1004
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
681,-158,-994
659,-70,-899
659,-70,-899
659,-70,-899
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1288,37,-1193
1132,45,-1102
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
